id,user_posted,name,description,date_posted,photos,url,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,external_image_urls,videos,quoted_post,pred_label_id,pred_label_name,p_Normal,p_Harassment,p_Defamation,p_Misleading,pred_confidence,risk_flag,char_len,word_len
1868403040438403569,nyp███,New███rk ███t,Socialist clothing company founder creating ‘most wanted CEOs’ playing cards in wake of UnitedHealthcare shooting,"""2024-12-15T21:09:32.000Z""","[""https://pbs.twimg.com/media/Ge3mqeFWMAAf_wZ.jpg""]",https://x.com/nypost/status/1868403040438403569,,43,17,25,25120,https://trib.al/lwJrQEG,,3313886,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,False,14,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.07390817,0.13879429,0.018609866,0.7686878,0.7686878,True,113,15
1868449254705954914,nyp███,New███rk ███t,Dunkin’s Staten Island Ferry snack bar aims for ‘end of year’ grand opening — sans alcohol,"""2024-12-16T00:13:11.000Z""","[""https://pbs.twimg.com/media/Ge4Qsh2XIAApO0z.jpg""]",https://x.com/nypost/status/1868449254705954914,,15,4,31,28033,https://trib.al/PquLCC0,,3313887,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,False,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.020647444,0.05575157,0.009603101,0.9139979,0.9139979,True,90,16
1868454617215836520,nyp███,New███rk ███t,"Indiana girl, 8, receives lifesaving heart transplant just in time for the holidays","""2024-12-16T00:34:29.000Z""","[""https://pbs.twimg.com/media/Ge4VkmaXEAA6t22.jpg""]",https://x.com/nypost/status/1868454617215836520,,37,69,769,31066,https://trib.al/yW7bwss,,3313887,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,False,7,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.33109716,0.14625695,0.01317547,0.5094705,0.5094705,True,83,13
1868156476767850624,nyp███,New███rk ███t,Car decked out in Christmas lights pulled over by cops as they warn against showy stunt,"""2024-12-15T04:49:47.000Z""","[""https://pbs.twimg.com/media/Ge0GalGXEAAk3sR.jpg""]",https://x.com/nypost/status/1868156476767850624,,62,30,138,40923,https://trib.al/Na1ET8B,,3313892,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,False,10,18,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.046912972,0.28929314,0.00841023,0.6553837,0.6553837,True,87,16
1868099205627076866,nyp███,New███rk ███t,‘Last’ bagels from beloved NYC shop up for auction on eBay following sudden closure,"""2024-12-15T01:02:12.000Z""","[""https://pbs.twimg.com/media/GezSU9FXwAE-sX4.jpg""]",https://x.com/nypost/status/1868099205627076866,,16,8,35,30417,https://trib.al/sKg0xzU,,3313897,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,False,2,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.031599015,0.054790612,0.013306315,0.900304,0.900304,True,83,14
1868359340698022014,nyp███,New███rk ███t,Trendy NYC neighborhood invaded by ‘Greenpoint Stink’ — and locals have savage take on promise it’ll soon smell better: ‘Biggest bulls–t’,"""2024-12-15T18:15:53.000Z""","[""https://pbs.twimg.com/media/Ge2-6z8XwAACMoE.jpg""]",https://x.com/nypost/status/1868359340698022014,,8,3,28,22351,https://trib.al/gpv1S5k,,3313887,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",706459,https://pbs.twimg.com/profile_images/966372680306868224/60wfGe9e_normal.jpg,10308,False,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.019195018,0.13458474,0.011081997,0.83513814,0.83513814,True,137,21
1868400645704663461,Sta███ept███,Dep███men███f S██████,"Ukrainian innovation is transforming lives and safeguarding Europe’s future. From AI-powered prosthetics to drone technology to agricultural exports, solidarity with Ukraine is leading to innovation, empowerment, and progress.","""2024-12-15T21:00:01.000Z""",,https://x.com/StateDept/status/1868400645704663461,,99,43,120,21904,https://share.america.gov/ukrainian-innovation-strengthening-europes-future/,,6379301,Leading U.S. foreign policy and American diplomacy since 1789. Follow @SecBlinken for Secretary updates. For all Department accounts: https://t.co/VpbtF1LASc,83466,https://pbs.twimg.com/profile_images/1653450164210630659/oPRqz0j6_normal.jpg,354,False,15,10,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1866151640488701952/KR8zwj48?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.05340138,0.06759294,0.010279326,0.8687263,0.8687263,True,226,28
1868500828060889377,bus███ss,Blo███erg███,"China’s 10-year sovereign yield slumped to a fresh record low Monday, as a string of sluggish economic data boosted demand for haven assets","""2024-12-16T03:38:07.000Z""",,https://x.com/business/status/1868500828060889377,,2,8,21,34093,https://trib.al/sUXfc8m,,9564156,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,False,3,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868500122545295360/OfmJ-u4G?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.062572435,0.12041433,0.036271352,0.7807418,0.7807418,True,139,23
1868225255124197866,bus███ss,Blo███erg███,"Countries hit by severe storms and droughts are buying parametric insurance to help with recovery.

But it doesn’t always pay out — and it’s no substitute for climate compensation withheld by the rich world","""2024-12-15T09:23:05.000Z""",,https://x.com/business/status/1868225255124197866,,15,3,23,27699,https://trib.al/yAe9k6h,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,False,1,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867087425002000384/Zx-Lo66-?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.01143722,0.04845476,0.008377038,0.931731,0.931731,True,206,34
1868251761489699047,dun███uni███fc,Dun███ Un███d F███,"Cool, calm and collected from 12 yards to move top of the @WilliamHill Premiership scoring charts 📈","""2024-12-15T11:08:25.000Z""",,https://x.com/dundeeunitedfc/status/1868251761489699047,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""16667278"",""profile_name"":""William Hill"",""url"":""https://x.com/WilliamHill""}]",2,7,116,6492,,,78295,The official X account of Dundee United Football Club.,47736,https://pbs.twimg.com/profile_images/1866423517069316096/rYsfCuJn_normal.jpg,489,False,2,2,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":17200,""video_url"":""https://video.twimg.com/amplify_video/1868091124688027648/vid/avc1/1080x1080/sQSZfGxzkckW84FH.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.2175764,0.07129057,0.008980399,0.70215267,0.70215267,True,99,17
1868423255633059960,bus███ss,Blo███erg███,"Following five years of stagnation, Germany’s economy is now 5% smaller than it would have been and the bulk of the shortfall will be tough to recover","""2024-12-15T22:29:52.000Z""",,https://x.com/business/status/1868423255633059960,,8,4,20,28515,https://trib.al/i2xaEJJ,,9564156,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,False,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868416113454764032/5k5IzvuW?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.09772996,0.120861314,0.03345258,0.74795616,0.74795616,True,150,27
1868514696602456133,bus███ss,Blo███erg███,"Singapore home sales jumped to their highest level in more than a decade, confirming a property market revival that’s raising expectations of further government curbs","""2024-12-16T04:33:13.000Z""",,https://x.com/business/status/1868514696602456133,,3,2,2,18442,https://trib.al/aw84iG3,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,False,1,1,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868514277021147136/xbZXLKWJ?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.12818941,0.060307708,0.029933592,0.78156924,0.78156924,True,166,25
1868147507118645275,bus███ss,Blo███erg███,Extreme weather is making the beloved spice less fiery. And chefs aren’t happy.,"""2024-12-15T04:14:08.000Z""",,https://x.com/business/status/1868147507118645275,,25,16,29,43498,https://trib.al/RmYhQxF,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,False,5,5,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1867525515831083009/AMzY0LJ8?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.1308808,0.18079476,0.011818877,0.67650557,0.67650557,True,79,13
1868289941161025554,bus███ss,Blo███erg███,"The EU’s economy is struggling to keep pace with the US and China, putting the continent at risk of losing its seat at the table — and maybe its ability to protect itself in a world where security is no longer guaranteed","""2024-12-15T13:40:07.000Z""",,https://x.com/business/status/1868289941161025554,,10,19,38,39381,https://trib.al/x7HXKAa,,9564155,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,False,4,9,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,"[{""duration"":78250,""video_url"":""https://video.twimg.com/amplify_video/1867502256603422720/vid/avc1/1920x1080/GZoTBPAse0TseN2c.mp4?tag=16""}]","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.32250515,0.12552495,0.07639411,0.47557577,0.47557577,False,220,42
1868476804756881580,bus███ss,Blo███erg███,"China’s home-price declines eased for a third month in November, pointing to a mixed picture for the property market after stimulus measures failed to sustain a rebound in sales","""2024-12-16T02:02:39.000Z""",,https://x.com/business/status/1868476804756881580,,4,9,20,36034,https://trib.al/FE56M97,,9564154,The first word in business news. Singapore newsletter: https://t.co/RtyaUOdLdF Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz,1125277,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,93,False,1,3,"{""post_id"":null,""profile_id"":null,""profile_name"":null}","[""https://pbs.twimg.com/card_img/1868476342150303744/F0CQb-zt?format=jpg&name=orig""]",,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.3848446,0.07868227,0.058472835,0.47800025,0.47800025,False,177,29
1868189274388230551,ufc,UFC,"Well deserved bonuses!

@Menace155 &amp; @TheHanyakDJ earned themselves POTN! 💰

[ #UFCTampa | B2YB @CPIStemCells ]","""2024-12-15T07:00:06.000Z""","[""https://pbs.twimg.com/media/Ge0jqfKWkAAXjQZ.jpg"",""https://pbs.twimg.com/media/Ge0jqfKXIAAd_O9.jpg""]",https://x.com/ufc/status/1868189274388230551,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""177019934"",""profile_name"":""Michael Johnson"",""url"":""https://x.com/Menace155""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""222632459"",""profile_name"":""Dustin Jacoby 🇺🇸"",""url"":""https://x.com/thehanyakdj""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1545246959811891205"",""profile_name"":""Cellular Performance Institute"",""url"":""https://x.com/CPIStemCells""}]",69,85,1136,166359,,"[""UFCTampa""]",12876592,#UFCTampa | Covington vs Buckley | December 14 | 10pmET | LIVE on @ESPNPlus,141401,https://pbs.twimg.com/profile_images/1835773190385328128/4fVrF1UI_normal.jpg,717,False,11,21,"{""post_id"":null,""profile_id"":null,""profile_name"":null}",,,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",3,Misleading,0.1595537,0.15547837,0.0066035683,0.67836434,0.67836434,True,115,16
